"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g2763",4.32227873385942,1.68647628024138,2.8791293129104,0.585759129567054,0.558037392423874,0.693448781014193
"g557",187.113816291587,-0.306825041101285,0.526470531880474,-0.582796229839022,0.560030483283559,0.694451342935054
"g2473",299.330897455639,-0.253388536730095,0.434662858978125,-0.582954194259435,0.559924136349689,0.694451342935054
"g1097",2373.94243180891,0.172226208006735,0.297282222603562,0.579335711696441,0.562362673459448,0.696921959676935
"g3195",33.2130290163804,0.381683158250118,0.660774822853749,0.577629693276914,0.563514155327807,0.697927253971819
"g1147",695.663014816375,0.253538606002227,0.43976483510284,0.576532241244201,0.564255483815677,0.698185790661967
"g1938",1665.7607239928,-0.209239285287615,0.363065439385163,-0.576312869773431,0.564403725459552,0.698185790661967
"g1036",2.45324162757123,-1.13626356941143,1.97798070712588,-0.574456345968353,0.565659033063015,0.699316863660183
"g2019",261.583467956542,0.245280059634173,0.427939253584955,0.573165601377767,0.566532572797083,0.699974883618565
"g2395",1067.25858582127,-0.198753760911379,0.347123790298878,-0.572573146715901,0.566933746026545,0.700048833895511
"g805",1053.91920715821,-0.251148649653203,0.442569030772714,-0.567479042116218,0.570388761561321,0.702201290493559
"g2406",1949.58519657968,-0.318470730965993,0.559875016339086,-0.568824687067502,0.569475119368903,0.702201290493559
"g3143",165.900170824239,-0.262081875596446,0.461338533549245,-0.568090147554236,0.569973757430343,0.702201290493559
"g3241",918.947337160574,0.216240921191843,0.380751974548635,0.567931187876797,0.5700816937215,0.702201290493559
"g3247",15.2805080519321,0.548401059147731,0.963485957451535,0.569184278096048,0.569231088934915,0.702201290493559
"g1363",3.55628067258006,1.12170257686457,1.98365471148239,0.565472695611587,0.57175229096399,0.703457677724742
"g1039",4.50646614093781,-0.773865626204469,1.37010686024677,-0.564821364419041,0.572195273926389,0.703580639582149
"g101",6062.34235575944,-0.25922813481905,0.46096306852061,-0.562362047031235,0.573869371899689,0.705216346175112
"g764",19.300390387978,-0.527609018628816,0.945044655652206,-0.558290040024295,0.576646345039397,0.708204583039403
"g289",178.536897181402,0.232506581811587,0.418547821512875,0.555507805466942,0.578547372715698,0.708860362601637
"g321",3.06751827722177,-1.15081077618915,2.06737265549941,-0.556653766860988,0.577764010727621,0.708860362601637
"g610",818.111079143788,-0.163670169695383,0.294643574361287,-0.555485284381912,0.57856277279139,0.708860362601637
"g2776",2.94071701047931,-1.16268695740041,2.0915543790458,-0.555896116806126,0.578281873006166,0.708860362601637
"g202",2558.13838328286,0.202480493189088,0.369080017439753,0.548608658343689,0.58327404263916,0.712504503545513
"g1161",2930.80256707744,-0.184231448819027,0.335132737835306,-0.549726803800241,0.582506769568718,0.712504503545513
"g1636",3645.01414315705,-0.794579738162408,1.44684427178366,-0.549181244767176,0.582881074127373,0.712504503545513
"g1978",2086.10556159028,0.164495746403143,0.299828900787112,0.548632056387187,0.583257982041745,0.712504503545513
"g2626",169.112169310063,-0.201184873625179,0.365644827929825,-0.550219388482068,0.582168906792445,0.712504503545513
"g2338",3.66437738659071,1.38566565878604,2.52904844482905,0.547900006272796,0.583760564531453,0.712674355865482
"g1046",79.2071188056781,-0.244961125436881,0.448254912196399,-0.546477280609373,0.584737900699256,0.71344285207268
"g3140",73.0458014164415,-0.307674878108218,0.564346371781722,-0.545188014830048,0.585624213672421,0.714099442474516
"g20",117.740042452833,-0.373569702009981,0.687318236625351,-0.543517808932531,0.58677333252092,0.715075522876059
"g660",4.42782822822431,1.00599546053345,1.86614092343492,0.539077969889733,0.589833055824763,0.718377433192748
"g420",1552.07061187817,0.223801765726552,0.420318907209546,0.532457050795904,0.594409480839222,0.72352156985237
"g3222",5.17555718720778,-0.816548388963257,1.53667963489063,-0.531371907600879,0.595161084651565,0.724006752443867
"g343",3.53525882076514,-0.817909128779837,1.55798900588384,-0.524977471401246,0.599598852157797,0.72897287834952
"g3205",191.380430555308,0.252189131701872,0.480984839719608,0.524318254706087,0.600057202233145,0.729097939443234
"g2241",1498.65443884179,-0.266234444614474,0.509704499392601,-0.522330968103552,0.601439910924813,0.730345327002244
"g1382",69.9295514087122,0.653002361886558,1.25944445131447,0.51848444860353,0.604120307661982,0.733166124860784
"g593",7863.86090357433,0.183565293522107,0.354434038112381,0.517911018083154,0.604520354234238,0.733217768500545
"g2424",17.0462556335385,-0.372922973543255,0.722716046193788,-0.516002066796867,0.605852965705388,0.734399782897015
"g3112",9.69924008045171,0.591874308314589,1.14842354857814,0.51537980830103,0.606287639415766,0.734492586203033
"g2164",685.177459964021,0.162054104166999,0.314898401343332,0.514623457838113,0.606816169714244,0.73469891622427
"g1966",697.047067152024,0.16245244854041,0.316066143397525,0.513982443023291,0.607264265689992,0.734807674885058
"g1665",3199.64321236987,-0.203549186505462,0.396697952248774,-0.513108740167669,0.607875258030034,0.735113298478537
"g345",6.43046460984371,0.717015809411127,1.40662757510358,0.509741044539334,0.610232893762937,0.737319943373606
"g868",3.43266165167779,-1.09235253582886,2.14407263862472,-0.509475526225424,0.610418948731538,0.737319943373606
"g1141",41.5739777878668,-0.549073240690196,1.08085659832183,-0.507998231719825,0.611454583303724,0.73770197079761
"g2102",54.3800007985576,0.341839207812199,0.672247116793412,0.508502304097273,0.611101123653248,0.73770197079761
"g3158",1357.21574154173,0.136930362841135,0.270213185467466,0.506749374958321,0.612330681632368,0.738324649046436
"g418",2.25232670494312,-1.34392710678896,2.66899590055471,-0.503532847880975,0.614589691905549,0.740178190310207
"g573",6819.38421437397,0.225786830071415,0.448077911380435,0.503900826924971,0.614331069447349,0.740178190310207
"g828",323.329381646632,-0.214925840137213,0.428737239469544,-0.501299678103842,0.616160231800344,0.741634175717433
"g2124",11.3133580515436,-0.621964888450541,1.24567637256572,-0.499298936825364,0.617568804011177,0.742893617024589
"g296",265.906987163368,-0.208933715361932,0.420735164569942,-0.496591996477155,0.619476798239682,0.744315707785348
"g667",20.0464315465399,-0.41327658911759,0.831495784067564,-0.497027882806449,0.619169388941013,0.744315707785348
"g300",449.801048347557,0.180816295044863,0.365416809874188,0.494822050214704,0.620725738010841,0.745379677201542
"g3351",291.603478985975,-0.275247715568003,0.55781858131315,-0.493435903336257,0.621704618940853,0.746118299267227
"g1734",108.723560303546,-0.367453171236386,0.747404568978138,-0.491638914836677,0.622974628216071,0.747205241211206
"g2105",5.91393071029301,1.34475265258626,2.75549995420023,0.488024922858897,0.625532187890721,0.749396330235905
"g2592",69.9496229732939,-0.25627573841921,0.524925325484251,-0.488213705792899,0.625398477490156,0.749396330235905
"g354",1132.39719266011,-0.208352983791865,0.429012452540768,-0.485657193766575,0.62721023833208,0.75059091018946
"g575",698.358764201071,0.14759257538738,0.304595065954588,0.484553401824914,0.627993174980553,0.75059091018946
"g589",686.311074768733,0.146947766409501,0.302924894551519,0.48509636894339,0.627607987639519,0.75059091018946
"g3173",75.1072122343963,-0.341118588331295,0.703372026953344,-0.484976051448691,0.627693333557587,0.75059091018946
"g3025",6.73829383997265,-0.59605258990756,1.23211904545768,-0.4837621755016,0.6285546617972,0.750824467877727
"g324",109.671171696343,-0.228496839538728,0.473939175649977,-0.482122709576307,0.629718778254545,0.751517915095736
"g1428",3.61205339617842,0.98930297848928,2.05286792073685,0.481912629885211,0.629868013676046,0.751517915095736
"g2979",4.07087325679943,0.775304411919821,1.61676399185739,0.479540870420503,0.631553899998435,0.753091307498134
"g2561",585.682105116258,0.163555678909919,0.343795701567167,0.475735089660407,0.634263118791265,0.755882426868614
"g581",2.27259678146022,-1.54121000603024,3.26520963524184,-0.472009511853622,0.636919999253184,0.758485351699257
"g2122",186.832936585309,0.183596169361916,0.389275415510483,0.471635664741771,0.637186865420683,0.758485351699257
"g481",650.187523578078,-0.150355978982608,0.319981368063368,-0.469889793560829,0.63843375666631,0.758648687672422
"g1145",13.0261084316498,-0.535651932795788,1.13905717016256,-0.470259041273005,0.638169956626947,0.758648687672422
"g2346",317.095027019731,0.144501554718215,0.307117572688458,0.470508911141983,0.637991469164377,0.758648687672422
"g357",16.343257941463,-0.378055636807767,0.814270427447799,-0.464287568434386,0.642441729436222,0.762969303458999
"g153",236.221896224833,0.20988829067721,0.455051124773458,0.461241120504208,0.644625622783626,0.764391571705481
"g215",7.36387922620847,-0.487910672849427,1.05943625013711,-0.460538019900947,0.645130088065426,0.764391571705481
"g1574",3.02786509794663,-0.824195671573776,1.78804642354365,-0.460947579839868,0.644836214407036,0.764391571705481
"g3142",33.623588277614,0.332939421224574,0.720823634586114,0.461887492653793,0.644162003711427,0.764391571705481
"g3258",1124.16593944272,-0.229558666855531,0.500953185215892,-0.458243751372896,0.646777330354921,0.765900868682415
"g130",267.357896857785,0.2055637070223,0.449580712529856,0.45723426582418,0.647502671606652,0.766317356875501
"g1087",99.6285588313819,-0.251346320148382,0.552396609045453,-0.455010613810087,0.649101603020538,0.767766659628099
"g214",3.78009446541017,0.915909146144023,2.02765311622227,0.451708992438735,0.651478639186997,0.770134114681574
"g2299",3173.72267631151,0.310251442137091,0.68774080989298,0.451116812721015,0.651905360867006,0.770194640056584
"g1950",10.7600765030817,-0.497705971381254,1.10732388760312,-0.449467384342782,0.653094531194808,0.770711670587198
"g2650",456.45550534666,-0.281603017307508,0.626210781176832,-0.449693658704333,0.652931344391833,0.770711670587198
"g1173",21.4342682665847,-0.40420046012969,0.905145393221299,-0.446558600592542,0.655193792625998,0.772300269353978
"g3368",2.87526023532559,0.81291616255194,1.81938059713995,0.446809295333719,0.655012759252369,0.772300269353978
"g1169",291.199263039872,0.161293120294118,0.363217826363211,0.444067192156004,0.656994005353568,0.773327455016748
"g1412",4081.40414862677,-0.194022129036282,0.436512703669305,-0.444482204997338,0.656693991665525,0.773327455016748
"g2647",110.501988255014,0.205976829601702,0.464134121393042,0.443787302220934,0.657196369621742,0.773327455016748
"g63",2142.78780136863,0.146516299752384,0.335712498042049,0.436433855179358,0.662521980151553,0.77914712229979
"g3234",853.160968059377,0.143933699066125,0.330893969205774,0.434984352877754,0.663573785031738,0.779936867106071
"g27",6324.24720217508,0.23018034693234,0.531386086034802,0.433169691457191,0.66489149586066,0.780424865415196
"g582",6.30181338343515,-0.795531639087373,1.83793169807674,-0.432840698008439,0.665130504507929,0.780424865415196
"g2397",11.5352361324491,-0.366625970493753,0.847013798762357,-0.432845333841622,0.665127136410408,0.780424865415196
"g2006",3492.56362111022,-0.274945120191851,0.640416178166928,-0.429322571111227,0.667688493132514,0.782905500573695
"g2672",877.043038322389,-0.149028566677946,0.347480407563295,-0.428883365606159,0.668008106291549,0.782905500573695
"g636",48.3598957643739,-0.232157541338655,0.542405153166691,-0.428014999457995,0.668640200044293,0.783198772296313
"g1762",2273.24964477944,-0.163353173823172,0.384151239307419,-0.425231411768133,0.670667987621107,0.78512559509754
"g2416",3.46656419283107,0.913711276827254,2.15509621019847,0.42397702362583,0.671582569885552,0.78574777571892
"g2284",85.4863048213997,-0.196684933065518,0.464733730920968,-0.423220696022528,0.67213424827617,0.785944893508794
"g87",1355.78526013419,-0.147485519949194,0.351664360193476,-0.4193928547893,0.674929045189639,0.786587637469428
"g1881",5398.8955546666,0.161769497370179,0.385793509064708,0.419316275596141,0.674985003386735,0.786587637469428
"g2057",12.335287026664,0.590576276898596,1.40277154471333,0.421006741350237,0.673750159212007,0.786587637469428
"g2184",3392.04654911185,0.132193051668425,0.31331516660033,0.421917180399544,0.673085469401382,0.786587637469428
"g2512",4.11262815754735,-0.54418134472744,1.29302140530613,-0.420860275393973,0.673857114316088,0.786587637469428
"g2738",2.17131264964801,1.38089639380535,3.29256106976104,0.419398870528942,0.674924649424932,0.786587637469428
"g1644",1087.72680771292,0.149533223573682,0.359052212827261,0.416466514427588,0.677068665442324,0.788567764237482
"g503",932.183138290917,0.147680296792244,0.356872556575722,0.413818025709996,0.679007381708014,0.789491376320863
"g2079",881.318242753015,-0.163090455661784,0.394123354113534,-0.413805611769971,0.679016473832278,0.789491376320863
"g2697",1043.67175466955,0.130448145527594,0.315092785599937,0.413999150374773,0.678874729060841,0.789491376320863
"g1466",20.400059225926,-0.296071169165259,0.716394231419936,-0.413279666669605,0.679401725466411,0.789491750102895
"g1342",17.3068911496029,-0.353794461972372,0.858068560324673,-0.412314910872046,0.680108620950032,0.789865674727359
"g1146",4859.24955622925,0.198273174379952,0.48268449398758,0.410771791614781,0.681239879144325,0.790731744269955
"g366",385.888830421827,-0.284798370862627,0.695601241754868,-0.409427634350013,0.682225863239831,0.791163811550649
"g1440",114.700237928024,0.201684819569667,0.492860662726879,0.409212653437979,0.682383609279911,0.791163811550649
"g1732",5578.81783232661,-0.293116026792176,0.72350142073639,-0.40513538521298,0.685377997489115,0.794186594830607
"g1143",1205.64384341912,-0.262159163791238,0.649240482869904,-0.403793618402212,0.686364489629212,0.794880614471775
"g646",477.215750250488,-0.170280500525168,0.42292141744991,-0.402629172936921,0.687221045153367,0.7954234557616
"g940",9.00215308622566,-0.451573675351018,1.12421068955899,-0.401680645403011,0.687919070313604,0.795782297356572
"g1088",381.165836741648,0.205520521095538,0.515784265358878,0.398462176725259,0.690289533559331,0.798070121632025
"g3107",15.6550013361779,0.38178231744992,0.959398668442565,0.397939177953711,0.690675019939954,0.798070121632025
"g964",1122.79887580623,-0.167807494812068,0.424681826681589,-0.395136980838795,0.692741798080274,0.799882601900221
"g3146",118.46207612872,-0.16419325896496,0.415936954687135,-0.394755159681509,0.693023590237295,0.799882601900221
"g1131",12861.4962359315,0.269759550714584,0.684507687153017,0.39409279950757,0.693512526907087,0.799996733794395
"g1164",49360.7125047821,-0.30930030216725,0.787404996341612,-0.392809676855367,0.694460056916807,0.800205012789751
"g1261",3.45764975165629,0.951462591892747,2.42883967319006,0.391735445692505,0.69525369711913,0.800205012789751
"g1415",1545.45920053561,-0.128892367309467,0.329005261845296,-0.391763847746832,0.695232709425832,0.800205012789751
"g3204",2154.81981194627,0.168998474507396,0.430787075970634,0.39230163562037,0.694835355256496,0.800205012789751
"g149",216.229186632721,-0.166329691892736,0.426166605475943,-0.39029264554171,0.696320160962811,0.800982978202314
"g114",54.6720722315236,-0.223872716928618,0.576180618471561,-0.388546073490787,0.697611965180551,0.801121019364676
"g1576",461.839793513375,0.130160931241536,0.334960717196037,0.388585659629331,0.697582676651155,0.801121019364676
"g1643",464.113839850403,0.136224946729621,0.350568669848488,0.388582775490166,0.697584810519107,0.801121019364676
"g1104",3.0699058776036,0.984929310364305,2.54376302987092,0.387193814360249,0.698612729131994,0.801821324817974
"g545",32.5685909558417,-0.2940864784276,0.761620954191962,-0.386132336313684,0.699398662519344,0.80217923483953
"g558",14.4390011127625,-0.437863570871226,1.13572181680058,-0.385537694525166,0.699839084578895,0.80217923483953
"g1932",3262.19283980613,0.235328135583112,0.611630965827106,0.384755103536784,0.700418865288995,0.80217923483953
"g1939",1638.15658731708,0.245255434727597,0.637589498737293,0.384660404873842,0.700489034421062,0.80217923483953
"g1149",7.77442032040246,0.579094793932276,1.50816682010515,0.383972638976304,0.700998726894644,0.802314949141135
"g677",103.22300623682,-0.153831691126152,0.403463089873354,-0.381278225907702,0.702996808801299,0.80370482433192
"g715",245.156621963583,-0.16072653986839,0.421391172792395,-0.381418857930312,0.702892470136413,0.80370482433192
"g969",4072.45959002928,-0.124248070827794,0.329505962306826,-0.377073816685897,0.706118748723314,0.806375029861646
"g1599",89.7311795601839,0.233777011123824,0.619956958196562,0.377085873515922,0.706109788946218,0.806375029861646
"g1432",19.9536063589761,0.369645676198802,0.990776955648681,0.373086671113367,0.709083938579978,0.809310605468857
"g216",40.7944496171933,-0.246684502367754,0.670074696026952,-0.368144781216796,0.712765281426213,0.81305983993613
"g2314",904.976151786869,-0.165187867416801,0.451908292644269,-0.365534047738381,0.714712796096538,0.814828207222901
"g1943",83.6858662205678,-0.238158774898669,0.653817279128937,-0.36425891835707,0.715664674020027,0.815460136897264
"g81",16.5718326298837,-0.358591496643243,0.996021073364759,-0.360024005749044,0.718829181633275,0.818611133553497
"g1401",31.1773333802533,0.273534749387688,0.766102502477541,0.357047194733197,0.721056474831797,0.820691914472817
"g2644",6980.22205197074,-0.248009813827513,0.695917764763962,-0.356378046925749,0.721557467595743,0.820806636738141
"g1066",22.610651004268,0.264891101289441,0.74521125848251,0.355457728629657,0.72224670751859,0.821135253392809
"g686",6.10951199030958,0.468867305987233,1.32225732863575,0.354596110630744,0.722892190328463,0.821413785243035
"g2475",1263.42462400201,0.103421284812805,0.293662764870736,0.352177045184222,0.724705490861638,0.823018251249845
"g2271",48.3132519716506,-0.232341280078983,0.661713588094122,-0.351120612088648,0.725497864991,0.823246433346368
"g2574",4.31020929364898,-0.579216960616441,1.65094838531292,-0.350838927351841,0.725709191365302,0.823246433346368
"g1035",17.3475879453629,0.251734255640666,0.722740157202344,0.348305339245442,0.727610884468411,0.824947442810785
"g2072",1427.1704856331,0.0996947689750053,0.286982519379005,0.347389691855561,0.728298576434955,0.825270928324913
"g223",332.639364109566,0.158886397783533,0.458859136806416,0.346263994848956,0.729144324783907,0.825317334509819
"g2417",1074.8762653946,0.139481466576198,0.402482862382463,0.346552560649537,0.728927490707748,0.825317334509819
"g1055",20.9770424525091,0.262554363557775,0.762217001359422,0.344461436952347,0.73049929237385,0.825590073778133
"g1566",71.9941474349684,-0.239045143081596,0.694218611866883,-0.344336984049966,0.730592873674945,0.825590073778133
"g1642",31.0925619933555,0.213503279262356,0.619335417096185,0.344729646276952,0.730297628294691,0.825590073778133
"g473",42.1218856679838,-0.274218153392045,0.807793122065161,-0.339465818539025,0.734258842784698,0.829025198656803
"g783",259.343746647834,0.132719129802265,0.3918633817251,0.338687246606191,0.73484534917507,0.829025198656803
"g2669",1327.82946548817,0.124013350996135,0.365977759455919,0.338854883369142,0.734719053568583,0.829025198656803
"g1691",4.74587820112228,-0.513915638994812,1.52741720181748,-0.336460554708498,0.736523592195887,0.830461730397892
"g400",32.1187283456145,-0.323069236437509,0.967923218322479,-0.333775686254768,0.738548831841625,0.832287722036908
"g2035",846.032556499814,0.142808315444338,0.429456293300995,0.332532827372604,0.73948695596294,0.832887285381653
"g658",125.357013435971,-0.142920910192559,0.433117547072141,-0.329981805536857,0.741413709920934,0.834418663627069
"g1733",7314.98292734444,0.207664893143918,0.629945162653085,0.329655508853047,0.741660274886468,0.834418663627069
"g2315",855.844717383482,-0.122580234124408,0.373911846723835,-0.327831907970929,0.743038760291615,0.835511237586679
"g803",548.67365724831,-0.14359917869613,0.440023088149684,-0.326344645459333,0.744163613318429,0.835585583152726
"g1601",3242.6374142,0.0873305324276083,0.267779468297758,0.326128560127324,0.744327089429562,0.835585583152726
"g2880",410.313879558301,-0.142084825726515,0.435627020925951,-0.326161644942286,0.744302058862813,0.835585583152726
"g2602",64.9040645513676,0.235354434689143,0.727100440819095,0.323689027645219,0.746173478685962,0.837200112026754
"g1351",828.592523739755,-0.202005555746593,0.628646827734019,-0.321333930013979,0.747957346251632,0.838284435607703
"g2337",792.980580165029,0.131427540653897,0.408868473060072,0.321442100121492,0.747875383198319,0.838284435607703
"g3017",7.11802935768596,-0.335727347911769,1.05005757477875,-0.319722799945049,0.749178474436189,0.839194457164732
"g751",20.2947663747378,0.395658517080935,1.2497199815164,0.316597736239159,0.751548853707417,0.841101219079232
"g2609",517.588440701998,0.182412711365028,0.576530384350474,0.316397394337743,0.751700894476954,0.841101219079232
"g49",972.139542984204,-0.112518262392363,0.361746764344626,-0.3110415171127,0.755769059835611,0.841978458295947
"g159",705.125688601853,0.0953306914843997,0.305062988224597,0.312495108106048,0.754664280222996,0.841978458295947
"g716",3408.2249830412,0.0941079456608588,0.301914453473861,0.311704009457124,0.755265480567379,0.841978458295947
"g763",760.99978335516,0.0984944678702593,0.315494388747666,0.312190870529351,0.754895469896465,0.841978458295947
"g1470",249.646259367846,-0.167299067898519,0.537574499763194,-0.311210944663885,0.755640263251903,0.841978458295947
"g2063",2002.33525126409,-0.107051787146899,0.341956861273297,-0.313056409361944,0.754237805944275,0.841978458295947
"g2276",869.171747338806,0.234257059430267,0.745894201568799,0.314062046517544,0.753473914630241,0.841978458295947
"g2913",29398.6295420516,0.10683209965062,0.340090734849014,0.314128227274552,0.753423651565363,0.841978458295947
"g218",33.4578241327741,0.201070329189495,0.652336365408539,0.308231059698121,0.757906520000479,0.843901342302379
"g2131",640.803812516678,-0.122328919197522,0.401297807266529,-0.304833260940982,0.760493147818062,0.846322000094869
"g669",1474.1261383204,-0.0977787216294604,0.322266584684573,-0.303409432675634,0.761577858045075,0.846820568531819
"g968",3.05070459015268,0.925997657834195,3.05488139619403,0.303120657642507,0.76179791177716,0.846820568531819
"g3138",433.225740074409,0.110958552380981,0.366660202929492,0.302619568457278,0.762179799858478,0.846820568531819
"g2544",2413.14431135168,0.120009429195811,0.397656418478783,0.301791756951645,0.762810815069452,0.847062794643989
"g2327",212.676595701274,0.169931768734556,0.567362841412079,0.299511628769381,0.764549700571214,0.848534326770325
"g3251",130.128308810379,-0.12755355713253,0.428537665753204,-0.297648415357703,0.765971518292723,0.849652560312804
"g2919",1512.74761424284,-0.0925832846631794,0.313222422312503,-0.295583196054875,0.767548408111408,0.850941505425134
"g724",3673.11576334422,0.11654828273914,0.396941790324151,0.293615551650442,0.769051690833102,0.85214749751415
"g1940",301.925019377818,0.199188564290012,0.688837943136973,0.289166074944864,0.772454291646989,0.855455589723528
"g935",2.59697007128634,-0.637072563081972,2.21966319969755,-0.287013166307743,0.77410223892229,0.856817966556728
"g2882",8.67408441504033,0.313658572772444,1.13187848366938,0.277113292016657,0.781693115798336,0.864753279666876
"g58",595.144437290824,0.0973867816521973,0.355938125479434,0.273605929460412,0.784387476777041,0.866912547585766
"g1052",296.378753624028,0.176999972242994,0.647869518474798,0.273203117596401,0.784697083618318,0.866912547585766
"g3365",5241.57294030775,-0.0732708990314856,0.268468076797783,-0.272922203285552,0.784913018462587,0.866912547585766
"g2272",180.387078129514,-0.163834503660329,0.607624923554482,-0.269630980082138,0.787444164108362,0.868772447867806
"g3033",19.8953456054905,0.253457154083777,0.938459613149021,0.270077849416765,0.787100362705751,0.868772447867806
"g117",968.31245143429,-0.0840312876782526,0.314759399604882,-0.266969907121875,0.789492331052411,0.868865218173584
"g850",2589.25603544843,-0.0955748429636549,0.35685273037014,-0.267827130997488,0.788832385885477,0.868865218173584
"g2405",28.7944460900368,-0.227756328174013,0.852839732894478,-0.26705642266575,0.789425719053328,0.868865218173584
"g2787",2517.75213617307,0.110701334327501,0.411784630140429,0.268833089495714,0.788058128637767,0.868865218173584
"g3194",951.946161786761,0.170780162479433,0.640177996135468,0.266769810131516,0.789646400134355,0.868865218173584
"g1764",2158.39015140829,0.0820195470658969,0.309742069726005,0.264799506048534,0.791163917431707,0.869601926394657
"g2902",20.9949756376851,0.288416823002701,1.08773987071574,0.265152386859663,0.790892072208822,0.869601926394657
"g1142",94.430486852618,0.181238008685261,0.687989541633353,0.263431342655274,0.792218135524314,0.870294266716855
"g1973",245.608690264111,-0.150328273139218,0.572154835371629,-0.26274054477155,0.792750564124647,0.870412958789963
"g943",15.1506792749247,0.282531596617756,1.08791116025161,0.259700981973944,0.795094435118756,0.872519361385002
"g3117",3.27509588705368,-0.449190457919775,1.73868244409111,-0.258351063154944,0.796135980749108,0.873195131826962
"g1457",1116.10289311647,0.0821165122110791,0.321885343119012,0.255111063509089,0.798637319377293,0.875174114469071
"g2830",482.687441408602,0.256252888054673,1.00527379801526,0.254908551839906,0.798793731002487,0.875174114469071
"g723",489.484859214711,0.0766767895210495,0.301538386405651,0.254285334729816,0.799275128718009,0.87523400373766
"g245",1216.293960904,-0.0768944613979295,0.304556509463868,-0.252480111271607,0.800669985161122,0.875665435665195
"g1150",51.8369098639764,0.252125789348147,0.996246023928201,0.253075829958161,0.800209615933845,0.875665435665195
"g1199",2120.5983662562,-0.0881555753505894,0.35042787179966,-0.251565535862935,0.801376900411297,0.875665435665195
"g1328",12.8465880942991,-0.377264882667253,1.49847675402065,-0.251765589059017,0.801222256646568,0.875665435665195
"g120",5.27490463070998,0.495626582481547,1.9813141623387,0.250150426369799,0.802471020659699,0.876394069953697
"g825",2495.50514587478,0.0937466239701701,0.38161050784936,0.24566048901142,0.805945060206189,0.879719701161731
"g281",3703.7217288897,-0.127076021325574,0.519161933624084,-0.244771453944056,0.806633398112777,0.879857286252668
"g3197",52.2790094442544,-0.134127835840393,0.548827892177058,-0.244389612394411,0.806929086026947,0.879857286252668
"g267",1722.69952815422,-0.0722534656612273,0.297451745056371,-0.242908192209578,0.808076519148704,0.88064024483209
"g82",166.526151391643,-0.128432734686706,0.530773405354689,-0.241972814370533,0.808801228346437,0.880961932734224
"g1385",3.49394017211675,-0.593883772029664,2.46503871924595,-0.240922695206723,0.809615031915306,0.881380270943892
"g1162",8.21458729426833,-0.38113783050224,1.61345149536031,-0.236225155573782,0.813257960486136,0.884876433398974
"g1007",50.1263339914214,0.17592624722613,0.761737176771538,0.230953999083722,0.817350539322929,0.888857877068572
"g1152",1331.70312046934,0.0838660241524908,0.367563008506025,0.228167748689858,0.819515832979949,0.8907403144896
"g518",263.398285194985,0.116527480148398,0.5145196136659,0.226478208125345,0.820829506337688,0.891695613081885
"g946",148.745673146788,-0.152015130887329,0.673852391528643,-0.225591142508941,0.821519430536144,0.891972658565184
"g1425",18.7424344934154,0.318816587322109,1.41996042520667,0.224524980881567,0.82234883111894,0.892400768584627
"g1235",29.7319320826684,-0.200008025905387,0.894376780605175,-0.223628374799771,0.823046482868161,0.8926855295413
"g657",663.129083896715,-0.0996481535539278,0.44816816702695,-0.222345451741858,0.824044972124311,0.89303503276563
"g2646",672.997331271532,-0.0761790786773359,0.343001468717506,-0.222095488285144,0.824239549987976,0.89303503276563
"g685",1085.82380472544,-0.069037629898577,0.316194102346416,-0.218339397813754,0.827164679844612,0.894890278286949
"g2533",25335.9015462375,-0.0989302722036688,0.453359423474067,-0.218215982907274,0.827260832585108,0.894890278286949
"g2593",453.697874419739,-0.0918442292765934,0.419455519676766,-0.218960592883291,0.826680745195039,0.894890278286949
"g1291",1.70694948607084,0.628433211428983,2.88913634076448,0.217515941550441,0.827806284827785,0.895008271049967
"g1332",663.414899809854,0.0976102705387236,0.455473873050038,0.214304873043728,0.830309318176,0.895825571582838
"g1883",11947.635799035,-0.0783621204594338,0.364809989974835,-0.214802561916792,0.829921255401079,0.895825571582838
"g2373",515.501546025096,0.0914186989486166,0.426559161361006,0.214316576056954,0.830300192513922,0.895825571582838
"g3034",31.8634278909322,0.237285148296835,1.10218637204763,0.215285866632527,0.829544448081859,0.895825571582838
"g836",2039.85313319812,-0.0844424861395812,0.397543661475076,-0.212410596175171,0.831786719835238,0.896947719443781
"g1625",463.421314441984,-0.0797633563260838,0.377605346208264,-0.211234711391218,0.83270412602098,0.897465140551251
"g1340",1207.53441233547,0.0937296016097677,0.447135791097179,0.209622229926561,0.833962528129125,0.898349340962624
"g1153",868.761747514241,0.0831396255569733,0.40418134666735,0.205698818717132,0.837026181355892,0.901176219402065
"g2954",295.960738760095,-0.0771617228262387,0.376915381566559,-0.204718954438883,0.837791710537968,0.901527176449828
"g3332",337.773001832603,0.0689879744332715,0.339063931538244,0.203465977995039,0.838770835103735,0.902107489668464
"g2383",3303.73307704015,0.0736144096377744,0.364602368151295,0.201903267965686,0.839992347223826,0.902947748509469
"g304",3.21188209551381,0.317144318346707,1.57547972895514,0.201300157988728,0.840463879036304,0.902981359823709
"g1688",2.32021910309353,-0.535154776715882,2.67215678105842,-0.200270725321705,0.841268856538099,0.903372997256356
"g2754",492.197138924267,-0.0693458563483793,0.347283318767811,-0.199680930815865,0.841730128426418,0.903395339300148
"g222",42.214018437015,0.104630282573835,0.525935133424565,0.198941420575095,0.842308568113273,0.903543343724019
